"","Date","BRAZIL_Financials","BRAZIL_Industrials","BRAZIL_Resources","CHINA_FINANCIAL","CHINA_INDUSTRIAL","CHINA_RESOURCE","INDIA_FINANCIAL","INDIA_INDUSTRIALS","INDIA_RESOURCES","RUSSIA_FINANCIAL","RUSSIA_INDUSTRIAL","RUSSIA_RESOURCES","SOUTH_AFRICA_FINANCIAL","SOUTH_AFRICA_INDUSTRIAL","SOUTH_AFRICA_RESOURCE"
"18","2006-01-25",0.000414055578172888,0.000164576683118283,0.0000719164663643636,0.000170416994984888,0.000335658657935005,0.000224226632573251,0.000174775563348101,0.000545664085475785,0.000147593896830266,0.0015562100010903,0.000772309406028961,0.000383805081891015,0.0000761067950041726,0.0000511946869669754,0.000153916601282894
"19","2006-01-26",0.000386019416722699,0.000167000704118065,0.0000698534110187802,0.000164389532221631,0.000310387326158014,0.0002158224168938,0.000168228859714123,0.000531295993751807,0.000145039503532876,0.00138263709436455,0.000629950364901441,0.000370096788847932,0.0000826105999148685,0.0000497998309484508,0.000151289939887207
"20","2006-01-27",0.000389385586068244,0.000160872697642893,0.0000678268164406979,0.000158762019506256,0.000325696798856929,0.000209080125658744,0.000158332666745572,0.000494024805388753,0.000141898419120777,0.00124620704064694,0.000729505064381393,0.000491988344765956,0.0000743109200058892,0.0000490625416085862,0.000148779099579817
"21","2006-01-30",0.000373419818452937,0.000172891480885624,0.0000661453830927265,0.000153113520676653,0.000288171010768978,0.000208242525592377,0.000211893124684956,0.000464768809410616,0.000138803486869117,0.00115839217613407,0.000751906203888825,0.000571769250970305,0.0000844820648332743,0.0000472014942634749,0.000146841661425049
"22","2006-01-31",0.000365199626941732,0.000174740626379043,0.0000647891325634028,0.000147706850418443,0.000294220622813973,0.000200988149988079,0.000204640628538609,0.000434342613193689,0.000135786974235528,0.00113546844665482,0.000673947194249555,0.000582802388409292,0.0000730062352561923,0.0000453263432446017,0.000144560385274201
"23","2006-02-01",0.000349211707460049,0.00017150562797631,0.0000707847695280244,0.000146724834003479,0.000268242306173598,0.000239092702607224,0.000193903581720229,0.000407746124187238,0.000140990833496613,0.0010206449088418,0.000600888077287257,0.000557416672984916,0.0000786441585394207,0.0000435418824288197,0.000142162227052015
"24","2006-02-02",0.000353853098385188,0.000165815863508006,0.0000689986987350251,0.000145267116447857,0.000271543980832586,0.000198876035784796,0.000204331912575709,0.000389684370255001,0.000140017511003688,0.000970499095436901,0.000549358524118324,0.000555824391780373,0.0000711892294351709,0.0000419597898457926,0.000139792822945031
"25","2006-02-03",0.000347550986070739,0.000189900872202097,0.0000729173903618595,0.000158521129294429,0.000252240190558622,0.000216306129414727,0.000197079849511368,0.00063601360702838,0.000143754809341032,0.000862999118526064,0.000760953080902492,0.000513279191903896,0.0000746569602339488,0.0000404026376176024,0.000137437410350258
"26","2006-02-06",0.00034373491344148,0.000220304407090004,0.0000723062636265589,0.000154438695801193,0.000313847006358308,0.000191223680022579,0.000200837985449939,0.000523089896983971,0.000141856810054747,0.000942917472863677,0.000557402579066835,0.000507545689586424,0.0000825794721811867,0.0000428471210407586,0.000135137154490767
"27","2006-02-07",0.00032488904368478,0.000191222268272615,0.0000868897493889557,0.000149905057986539,0.000239416069116549,0.000198633258342735,0.000225887972324128,0.000506393503707584,0.000138763332003222,0.000949705979205926,0.000599971530722273,0.000464505783033217,0.0000728872050199353,0.0000412369226382539,0.000134064420862395
"28","2006-02-08",0.000363862771411995,0.000193945843554912,0.0000872750719020665,0.000144644166810782,0.000279943348100004,0.000182744736786286,0.000223972988323655,0.000468421984299375,0.000135770995494541,0.000861846554321891,0.00126065362678584,0.000438439806256941,0.0000775902119350012,0.0000396772407230567,0.000131819597032185
"29","2006-02-09",0.000340017987600938,0.000197981442225935,0.0000891206909854379,0.000139638027690757,0.000227954588544343,0.000198490243550194,0.000213961609194494,0.000439870777060853,0.000142946674371101,0.000806404018992985,0.000829639697786982,0.000419174620829009,0.0000705849016677701,0.0000382005068804497,0.000135335413639119
"30","2006-02-10",0.00034744723716308,0.000179434190999569,0.0000866461683646901,0.000134865798327039,0.000285816714623924,0.000176180666256302,0.000201116836001053,0.000414759682645364,0.00014435329976939,0.000911267887251892,0.000844858520053849,0.000429714445505422,0.0000729255381745413,0.0000371454706387266,0.000136474178341305
"31","2006-02-13",0.000343826626641126,0.000168571670786395,0.00008416218149623,0.000190914096683528,0.000254256191200252,0.000183040193931757,0.000189821648667759,0.000400692642290019,0.000148545573817149,0.000846450470487472,0.000697457545201011,0.000395726203417014,0.0000681167433550924,0.0000399948273695086,0.000134236459485382
"32","2006-02-14",0.000341237469150485,0.000181797866071363,0.000100826668509848,0.000194333538251302,0.000259505783809348,0.000168460072066396,0.000180448354241086,0.000421203428873468,0.00014571317886065,0.000765073908988627,0.00066579844026241,0.000374588841408368,0.0000695093462282755,0.0000386895305789465,0.000131982055402547
"33","2006-02-15",0.000321176064497598,0.000202284500245572,0.0000984660653355132,0.000189273542577076,0.000236192674707564,0.000175286890877218,0.000175828501868394,0.000395733919294725,0.000142683420888168,0.000703170832573822,0.000571348931823934,0.000346112231764853,0.0000660113249936997,0.0000373763162546744,0.000129942400536783
"34","2006-02-16",0.000304350888458767,0.000199565095131859,0.0000955499953741107,0.000182139738446748,0.00023788096672724,0.000162159695345433,0.000167151348991633,0.000372076336495993,0.00013957040404799,0.000639748784621104,0.000535098490814521,0.000320208048724545,0.0000666937245762746,0.000036422758333507,0.000131624733314136
"35","2006-02-17",0.0003751878195192,0.000227301800110916,0.0000962519027724883,0.000175502392264698,0.000219102911956594,0.000169504029065777,0.000157340751993134,0.000358067559463403,0.000137504916674552,0.000593692755344287,0.000471950303171933,0.000360461612118253,0.0000633082814553579,0.0000351255571173135,0.000134274411008407
"36","2006-02-20",0.000354943466111722,0.000225690834487611,0.000102915938661084,0.000171480654085123,0.000218461276753514,0.000157538573074716,0.000177141240318749,0.000342879774883378,0.000136722217072187,0.000582147197134539,0.000495047739147498,0.000470406097779256,0.0000632297436159081,0.0000338998139416656,0.000137840147641864
"37","2006-02-21",0.000331841254458818,0.000210714559945701,0.0000999099460190988,0.000170517609091089,0.000249677780924656,0.000158652594836774,0.000166667053212497,0.000486071897424137,0.000136937011236841,0.000525857517350143,0.000454097564135742,0.000434259848487956,0.0000612807603951272,0.0000411153757083847,0.000135537072180686
"38","2006-02-22",0.000317211735874451,0.000198541673723507,0.000100955010436149,0.000167638544573414,0.000268123207099815,0.000150380437625405,0.000158027608070067,0.000413193014650042,0.000134008990130447,0.000544707234632556,0.000413393828817238,0.000400801851730207,0.0000634735480935027,0.000050049933887025,0.000133261852828676
"39","2006-02-23",0.000303726195283055,0.000181893728713727,0.0000996098853314453,0.000166351042051064,0.000251789021285116,0.000151626228961752,0.000148974337487247,0.000399388858085143,0.000131832507633842,0.000490577378160788,0.000428151597361207,0.000373495957105299,0.0000628153745643427,0.0000490197230773293,0.000131209295420492
"40","2006-02-24",0.000286767272190753,0.000167167945870653,0.000096916760743275,0.000160305583178605,0.000245550201987226,0.000176604929015816,0.000149827515902836,0.000372466618321364,0.000128991614214217,0.000439202095912664,0.0003545586590012,0.000342724442666598,0.0000619547027157008,0.0000470326432301721,0.000129972966763721
"41","2006-02-26",0.000274022627892248,0.000154040335911698,0.0000960764711933934,0.000154547312715933,0.000231978892756869,0.000149744447533046,0.000152249475423711,0.000351794329425883,0.000127222899261833,0.000393400721630726,0.000325076820031845,0.000314780111071303,0.0000606321036011559,0.0000451947470838243,0.000131891074773416
"42","2006-02-27",0.000257222096593252,0.000142288173847564,0.0000932299060336301,0.000155148336321327,0.000225735452482719,0.000162982144981338,0.00014359983668712,0.000360032958587258,0.000125054121117315,0.000397518782373073,0.000286736840817096,0.000297207454073241,0.0000590797364450685,0.000043426022650803,0.000131752605653846
"43","2006-02-28",0.000241800526034157,0.000131472773889935,0.0000904741712293734,0.000149738325426045,0.000219302551092695,0.000149656306502034,0.000151744885152902,0.00035831262755182,0.000123038946596257,0.000371068892320695,0.000258003656318245,0.000312223560583265,0.0000580621577934436,0.0000418182636793748,0.000130030802387195
"44","2006-03-01",0.00022767797259732,0.000121824317758664,0.0000878047221199986,0.000147069613357046,0.000209395435084058,0.000152459409275108,0.000142909375725182,0.000450651276548118,0.000120443861735343,0.000514005035219138,0.00023890559791738,0.000424611631586201,0.0000571276607519341,0.0000471526050903969,0.000127863003557218
"45","2006-03-02",0.000248075423586855,0.000121397530121831,0.0000858110019017935,0.000142356085042073,0.000241567827864607,0.00014403888151015,0.000134668050025599,0.000394964632113623,0.000118455077416151,0.000460863256932964,0.000226816548949273,0.000390078754295781,0.0000563090090546389,0.0000491582809757323,0.000125749731143534
"46","2006-03-03",0.000236453404575568,0.000123349737344588,0.0000837091524491615,0.000137504865955572,0.000199265247380883,0.000145029322264324,0.000135772293490354,0.00037848780628077,0.000115952222878446,0.000412652815472177,0.000198378354025963,0.00037837601384495,0.0000581533675443149,0.0000475327003717835,0.000127912417508061
"47","2006-03-06",0.00022272186254386,0.000114371846428362,0.000082612774594281,0.000132829019100108,0.000219218520942408,0.00018526757898081,0.00013240342816714,0.000354498385691147,0.000114251883786652,0.000373790747880762,0.00018279310064942,0.000347368818898041,0.0000543101602821727,0.0000457094341748377,0.000127230583460184
"48","2006-03-07",0.000246359242675252,0.00011510446758258,0.0000805153909164198,0.000130121217130649,0.000189298054149419,0.000214540207726105,0.000125357047292126,0.000334932725130933,0.000114620962870906,0.000337419103346618,0.000163398731228569,0.000319077087489047,0.0000549983770632624,0.000043901448150303,0.00012543013120766
"49","2006-03-08",0.000273315542463281,0.000127573248478578,0.0000783983420244399,0.000132218325586216,0.000201035433254859,0.000184366090660273,0.000118364112463214,0.000437262186111102,0.000112761018516982,0.000583805571413548,0.000175903861139449,0.000530138167490612,0.0000527077753686613,0.0000422584489232628,0.000123839118780235
"50","2006-03-09",0.000260192001792291,0.000135960080021504,0.0000765633136593796,0.000127994242120718,0.000207627899416548,0.000195965954248095,0.000130539253889719,0.000402559583553132,0.000110458428566573,0.000521097389581767,0.000147505854184464,0.000484985036795509,0.0000533402101904032,0.0000408536070990304,0.000121791351464949
"51","2006-03-10",0.000314893611122999,0.000135338962436413,0.0000743275607294889,0.000126224945063218,0.000189248891733637,0.000176931333618462,0.000124782182510364,0.000406345168748238,0.000110259422124862,0.000521818769263541,0.00041211657785405,0.000455677162563758,0.0000769907397250754,0.0000403510635112385,0.000119776195249589
"52","2006-03-13",0.000345175619718953,0.00014597964654734,0.0000811806014246776,0.000122151520989294,0.00019255513265568,0.000188905994540191,0.000137280012809346,0.000385179152156572,0.000107984295579537,0.00046641592027197,0.000252659081632251,0.000423951858618417,0.0000643722520198946,0.0000397262124921282,0.000119853039019462
"53","2006-03-14",0.000330632877520236,0.000143094293096061,0.0000844692884773515,0.000118206870474946,0.000177579724291063,0.000175950493415689,0.000130422922814888,0.000361647120899697,0.000105773170824253,0.000495129445661009,0.000272984052691899,0.000463535041401279,0.0000729487339170458,0.0000396934280645904,0.000123225340861358
"54","2006-03-15",0.000327903992216664,0.000140827855496235,0.0000845056412474127,0.000114526568547811,0.000179288870445113,0.000199054367578851,0.000126506752249573,0.000342738752451827,0.000104355299590457,0.000547597681727094,0.000227604408390516,0.000465722196096568,0.0000632283173488161,0.0000382170923042922,0.000121541095068065
"55","2006-03-16",0.000315436293694985,0.000157081695257368,0.0000836880656319045,0.000111044413886718,0.000177495036830008,0.000189278736166271,0.000119532968691079,0.000358656380636979,0.000112533375397829,0.000489123780004938,0.000213940027408265,0.000432720562481369,0.0000680042576321893,0.0000369596459195507,0.000120011259637805
"56","2006-03-17",0.000304629023413611,0.00017357426718664,0.0000958567696915033,0.000107943443377362,0.000266490608499862,0.000185947340487045,0.000116369094351027,0.000340942866502536,0.000115025109762943,0.000441981368008048,0.000188788995778941,0.000398181317598446,0.00006171621814378,0.0000376069555691981,0.000118036360064718
"57","2006-03-20",0.000286851142223874,0.000153835462120398,0.0000956800231938424,0.000104684964661917,0.000199735831506093,0.000178331121949604,0.000110473374786454,0.000359694496015599,0.00011261888128456,0.000420990205655068,0.000171661494753147,0.000515643899588218,0.0000654109247226117,0.0000363437885021517,0.000116090870902597
"58","2006-03-21",0.000269080184678327,0.000143290460399546,0.0000959922100501675,0.000102597982630658,0.000284165166503336,0.000179785219014896,0.000104894682260689,0.000331187702397334,0.000110323729475119,0.000381196466001101,0.000154878567419957,0.000505381020273938,0.0000608957863400335,0.0000387842310120837,0.000114577329092514
"59","2006-03-22",0.000315704660536559,0.000150577136289947,0.0000978480244562079,0.0000995843512952507,0.000195154311276181,0.000169413305592426,0.000108880865918287,0.000315615226019199,0.00010804434466796,0.000342192056434357,0.0001406767963835,0.000462696357660209,0.000064240470651366,0.0000373982654043801,0.000112896686146978
"60","2006-03-23",0.000343556959257151,0.000165941342868827,0.000100947051145329,0.0000967262420306387,0.000252253170624,0.000173417798811156,0.000109783399441784,0.000298965957300124,0.000108921636697596,0.000309535297089225,0.000128346244807352,0.000428400351773229,0.0000591860094572056,0.0000360479594281328,0.000113800828637069
"61","2006-03-24",0.000354675451369941,0.000155602482430472,0.0000979642279454909,0.0000959142939449352,0.0001902020016772,0.000176719727553021,0.000103917930054896,0.000287275820862165,0.000122677600530511,0.000322019301752505,0.000132940576490179,0.000392938542369711,0.0000605684200822695,0.0000348181357005404,0.000112453488410688
"62","2006-03-27",0.000331402221644918,0.000147881243597239,0.0000953132317301555,0.0000972647145000867,0.000240057993099771,0.000167241683434861,0.000100442874585709,0.00029509323151912,0.000124471074093864,0.000296306043249473,0.000156454931997273,0.000366157852481911,0.0000570815201574428,0.0000341449599983452,0.000110724609542065
"63","2006-03-28",0.00033489533696489,0.000147979254664742,0.0000960391526841497,0.0000953918501938521,0.00022774218479384,0.000165708975593169,0.000097016020345257,0.000283708191571754,0.00012198755430269,0.000267666567439648,0.000127722634438957,0.000360393621681046,0.0000645004153837526,0.0000330395684856095,0.000108915501483637
"64","2006-03-29",0.000431842958166682,0.000165544660763261,0.000104238962005582,0.0000950167139648543,0.000253427984127957,0.000160739132790223,0.000095083208855815,0.000286344244265813,0.000119829440589201,0.000284657825180395,0.00012459886025243,0.000336340831137266,0.0000561502516200184,0.0000357926857207508,0.00010714353484959
"65","2006-03-30",0.000407969773917719,0.000177898463421594,0.000101377611872125,0.0000923968852191304,0.000214128040085251,0.000178537317930517,0.0000904959915067808,0.000267991523360536,0.000117292155636405,0.000278933338793696,0.000121964745758144,0.000352839075725217,0.0000602181091579771,0.0000434453983690072,0.000110831503920576
"66","2006-03-31",0.000384783892389263,0.000176666644829491,0.000103085957487917,0.0000899987908187265,0.000230029321815527,0.000168710989799596,0.0000872497666597456,0.00025989342630749,0.000114853812869809,0.000339851427830116,0.000108963603929403,0.000516904720662363,0.0000547333064844959,0.0000420119100046966,0.000121021678235143
"67","2006-04-03",0.000359473943783057,0.000159752062401102,0.000112482348070194,0.0000876112426562395,0.000201129590178406,0.000167784117949269,0.0000829864876432724,0.00024698568447855,0.00012205776221793,0.000305909063391076,0.000106220323659476,0.000475173219165844,0.0000566711992602707,0.0000404151258273343,0.000119172840691993
"68","2006-04-04",0.00037770303507025,0.000165554122222601,0.000109873261530379,0.0000853397573013934,0.000210477147191955,0.000160136366081726,0.0000864997802618101,0.000257922932104048,0.000120295081056355,0.00027705864878188,0.0000959322406358176,0.000441174565356864,0.0000534006371351179,0.0000399558292394212,0.000117602238498851
"69","2006-04-05",0.000355119340000583,0.00017734721723411,0.000111833661464793,0.0000892060816936921,0.000198295364361824,0.000157948366300555,0.00010224912013702,0.000354012220561452,0.000118220892390795,0.000261644974118907,0.000089889998628339,0.000406428723794674,0.0000544356458085693,0.0000431534909713696,0.000115663352935411
"70","2006-04-06",0.00033324049706369,0.000162416603783115,0.000109599449581164,0.0000925642097981196,0.000205998313068269,0.000155281614374228,0.000100792349442369,0.000321371222853991,0.000116009087011114,0.000268045409932586,0.0000865372304190537,0.000441291721218495,0.0000708224326491177,0.0000418107668603871,0.000113774729610248
